Source,InformationFlow,Destination,SourceLayer,DestLayer
KWP Sensor 06 - Commercial Vehicle OBE,trip log information,Lalita Thanaporn - Commercial Vehicle Driver,Physical,Physical
KWP Sensor 06 - Commercial Vehicle OBE,cv driver safety alert,Lalita Thanaporn - Commercial Vehicle Driver,Physical,Physical
KWP Sensor 07 - Commercial Vehicle OBE,driver to fleet request,Fleet and Freight Management Center,Physical,Physical
KWP Sensor 07 - Commercial Vehicle OBE,on-board safety data,Fleet and Freight Management Center,Physical,Physical
KWP Sensor 07 - Commercial Vehicle OBE,on-board vehicle data,Fleet and Freight Management Center,Physical,Physical
KWP Sensor 07 - Commercial Vehicle OBE,trip log,Fleet and Freight Management Center,Physical,Physical
KWP Sensor 07 - Commercial Vehicle OBE,commercial vehicle location data,Fleet and Freight Management Center,Physical,Physical
KWP Sensor 07 - Commercial Vehicle OBE,cv driver safety status,Fleet and Freight Management Center,Physical,Physical
KWP Sensor 07 - Commercial Vehicle OBE,trip log information,Manop Chotiphan - Commercial Vehicle Driver,Physical,Physical
KWP Sensor 07 - Commercial Vehicle OBE,cv driver safety alert,Manop Chotiphan - Commercial Vehicle Driver,Physical,Physical
KWP Sensor 08 - Commercial Vehicle OBE,driver to fleet request,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 08 - Commercial Vehicle OBE,on-board safety data,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 08 - Commercial Vehicle OBE,on-board vehicle data,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 08 - Commercial Vehicle OBE,trip log,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 08 - Commercial Vehicle OBE,commercial vehicle location data,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 08 - Commercial Vehicle OBE,cv driver safety status,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 08 - Commercial Vehicle OBE,trip log information,Nattaya Kongsiri - Commercial Vehicle Driver,Physical,Physical
KWP Sensor 08 - Commercial Vehicle OBE,cv driver safety alert,Nattaya Kongsiri - Commercial Vehicle Driver,Physical,Physical
KWP Sensor 09 - Commercial Vehicle OBE,driver to fleet request,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 09 - Commercial Vehicle OBE,on-board safety data,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 09 - Commercial Vehicle OBE,on-board vehicle data,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 09 - Commercial Vehicle OBE,trip log,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 09 - Commercial Vehicle OBE,commercial vehicle location data,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 09 - Commercial Vehicle OBE,cv driver safety status,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 09 - Commercial Vehicle OBE,trip log information,Ornpreeya Sakulchai - Commercial Vehicle Driver,Physical,Physical
KWP Sensor 09 - Commercial Vehicle OBE,cv driver safety alert,Ornpreeya Sakulchai - Commercial Vehicle Driver,Physical,Physical
KWP Sensor 10 - Commercial Vehicle OBE,driver to fleet request,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 10 - Commercial Vehicle OBE,on-board safety data,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 10 - Commercial Vehicle OBE,on-board vehicle data,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 10 - Commercial Vehicle OBE,trip log,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 10 - Commercial Vehicle OBE,commercial vehicle location data,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 10 - Commercial Vehicle OBE,cv driver safety status,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Sensor 10 - Commercial Vehicle OBE,trip log information,Pattaraporn Jitpraphai - Commercial Vehicle Driver,Physical,Physical
KWP Sensor 10 - Commercial Vehicle OBE,cv driver safety alert,Pattaraporn Jitpraphai - Commercial Vehicle Driver,Physical,Physical
KM01 - Commercial Vehicle OBE,driver to fleet request,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM01 - Commercial Vehicle OBE,on-board safety data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM01 - Commercial Vehicle OBE,on-board vehicle data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM01 - Commercial Vehicle OBE,trip log,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM01 - Commercial Vehicle OBE,commercial vehicle location data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM01 - Commercial Vehicle OBE,cv driver safety status,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM01 - Commercial Vehicle OBE,trip log information,Ratchata Nimsakul - Commercial Vehicle Driver,Physical,Physical
KM01 - Commercial Vehicle OBE,cv driver safety alert,Ratchata Nimsakul - Commercial Vehicle Driver,Physical,Physical
KM02 - Commercial Vehicle OBE,driver to fleet request,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM02 - Commercial Vehicle OBE,on-board safety data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM02 - Commercial Vehicle OBE,on-board vehicle data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM02 - Commercial Vehicle OBE,trip log,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM02 - Commercial Vehicle OBE,commercial vehicle location data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM02 - Commercial Vehicle OBE,cv driver safety status,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM02 - Commercial Vehicle OBE,trip log information,Sakchai Pradchaphet - Commercial Vehicle Driver,Physical,Physical
KM02 - Commercial Vehicle OBE,cv driver safety alert,Sakchai Pradchaphet - Commercial Vehicle Driver,Physical,Physical
KM03 - Commercial Vehicle OBE,driver to fleet request,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM03 - Commercial Vehicle OBE,on-board safety data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM03 - Commercial Vehicle OBE,on-board vehicle data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM03 - Commercial Vehicle OBE,trip log,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM03 - Commercial Vehicle OBE,commercial vehicle location data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM03 - Commercial Vehicle OBE,cv driver safety status,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM03 - Commercial Vehicle OBE,trip log information,Tassanee Yodkamol - Commercial Vehicle Driver,Physical,Physical
KM03 - Commercial Vehicle OBE,cv driver safety alert,Tassanee Yodkamol - Commercial Vehicle Driver,Physical,Physical
KM04 - Commercial Vehicle OBE,driver to fleet request,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM04 - Commercial Vehicle OBE,on-board safety data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM04 - Commercial Vehicle OBE,on-board vehicle data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM04 - Commercial Vehicle OBE,trip log,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM04 - Commercial Vehicle OBE,commercial vehicle location data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM04 - Commercial Vehicle OBE,cv driver safety status,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM04 - Commercial Vehicle OBE,trip log information,Udom Siripong - Commercial Vehicle Driver,Physical,Physical
KM04 - Commercial Vehicle OBE,cv driver safety alert,Udom Siripong - Commercial Vehicle Driver,Physical,Physical
KM05 - Commercial Vehicle OBE,driver to fleet request,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM05 - Commercial Vehicle OBE,on-board safety data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM05 - Commercial Vehicle OBE,on-board vehicle data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM05 - Commercial Vehicle OBE,trip log,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM05 - Commercial Vehicle OBE,commercial vehicle location data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM05 - Commercial Vehicle OBE,cv driver safety status,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM05 - Commercial Vehicle OBE,trip log information,Vichai Thongprasert - Commercial Vehicle Driver,Physical,Physical
KM05 - Commercial Vehicle OBE,cv driver safety alert,Vichai Thongprasert - Commercial Vehicle Driver,Physical,Physical
KM06 - Commercial Vehicle OBE,driver to fleet request,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM06 - Commercial Vehicle OBE,on-board safety data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM06 - Commercial Vehicle OBE,on-board vehicle data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM06 - Commercial Vehicle OBE,trip log,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM06 - Commercial Vehicle OBE,commercial vehicle location data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM06 - Commercial Vehicle OBE,cv driver safety status,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM06 - Commercial Vehicle OBE,trip log information,Wanida Kittisakul - Commercial Vehicle Driver,Physical,Physical
KM06 - Commercial Vehicle OBE,cv driver safety alert,Wanida Kittisakul - Commercial Vehicle Driver,Physical,Physical
KM07 - Commercial Vehicle OBE,driver to fleet request,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM07 - Commercial Vehicle OBE,on-board safety data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM07 - Commercial Vehicle OBE,on-board vehicle data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM07 - Commercial Vehicle OBE,trip log,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM07 - Commercial Vehicle OBE,commercial vehicle location data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM07 - Commercial Vehicle OBE,cv driver safety status,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM07 - Commercial Vehicle OBE,trip log information,Yutthana Chaisuwan - Commercial Vehicle Driver,Physical,Physical
KM07 - Commercial Vehicle OBE,cv driver safety alert,Yutthana Chaisuwan - Commercial Vehicle Driver,Physical,Physical
KM08 - Commercial Vehicle OBE,driver to fleet request,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM08 - Commercial Vehicle OBE,on-board safety data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM08 - Commercial Vehicle OBE,on-board vehicle data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM08 - Commercial Vehicle OBE,trip log,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM08 - Commercial Vehicle OBE,commercial vehicle location data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM08 - Commercial Vehicle OBE,cv driver safety status,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM08 - Commercial Vehicle OBE,trip log information,Amara Boonyasiri - Commercial Vehicle Driver,Physical,Physical
KM08 - Commercial Vehicle OBE,cv driver safety alert,Amara Boonyasiri - Commercial Vehicle Driver,Physical,Physical
KM09 - Commercial Vehicle OBE,driver to fleet request,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM09 - Commercial Vehicle OBE,on-board safety data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM09 - Commercial Vehicle OBE,on-board vehicle data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM09 - Commercial Vehicle OBE,trip log,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM09 - Commercial Vehicle OBE,commercial vehicle location data,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM09 - Commercial Vehicle OBE,cv driver safety status,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KM09 - Commercial Vehicle OBE,trip log information,Boonchai Tansakul - Commercial Vehicle Driver,Physical,Physical
